coverage CP+LS,width CP+LS,coverage gaussian,width gaussian
1.0,0.7112745372133338,1.0,0.7112745372133338
0.0,0.7194833959515614,0.0,0.7194833959515614
1.0,0.5531131004872416,1.0,0.5531131004872416
1.0,0.7494512132121858,1.0,0.7494512132121858
1.0,0.6835076375066182,1.0,0.6835076375066182
1.0,0.35717216364818316,1.0,0.35717216364818316
1.0,0.5840885166460923,1.0,0.5840885166460923
1.0,0.5215610900289877,1.0,0.5215610900289877
1.0,0.6929196087044045,1.0,0.6929196087044045
1.0,0.8032570929389251,1.0,0.8032570929389251
1.0,0.72699374029323,1.0,0.72699374029323
1.0,0.5406383721432642,1.0,0.5406383721432642
1.0,0.5583200605790994,1.0,0.5583200605790994
1.0,0.749212134383137,1.0,0.749212134383137
1.0,0.8150620530666988,1.0,0.8150620530666988
1.0,0.5589334592872438,1.0,0.5589334592872438
1.0,0.645990308840394,1.0,0.645990308840394
1.0,0.40117713162066626,1.0,0.40117713162066626
1.0,0.6078721081381928,1.0,0.6078721081381928
1.0,0.39877961127664785,1.0,0.39877961127664785
1.0,0.3634668420569346,1.0,0.3634668420569346
1.0,0.6708075391092744,1.0,0.6708075391092744
1.0,0.41474836328066006,1.0,0.41474836328066006
1.0,0.5156176149260596,1.0,0.5156176149260596
1.0,0.6120441837862829,1.0,0.6120441837862829
1.0,0.6169020024244356,1.0,0.6169020024244356
1.0,0.700686032649743,1.0,0.700686032649743
1.0,0.2898294629586816,1.0,0.2898294629586816
1.0,0.346866376280809,1.0,0.346866376280809
1.0,0.5874730899586438,1.0,0.5874730899586438
1.0,0.5835086913452273,1.0,0.5835086913452273
1.0,0.5187754361605725,1.0,0.5187754361605725
0.0,0.5203514251818908,0.0,0.5203514251818908
1.0,0.6638162759165429,1.0,0.6638162759165429
1.0,0.6698180578673283,1.0,0.6698180578673283
1.0,0.6916151809626866,1.0,0.6916151809626866
1.0,0.4376502127516659,1.0,0.4376502127516659
1.0,0.6858088258925255,1.0,0.6858088258925255
1.0,0.8034088748263332,1.0,0.8034088748263332
1.0,0.729671980355397,1.0,0.729671980355397
1.0,0.6815182225800362,1.0,0.6815182225800362
0.0,0.6543176646780762,0.0,0.6543176646780762
1.0,0.796659841652591,1.0,0.796659841652591
1.0,0.7491484133624349,1.0,0.7491484133624349
1.0,0.5636993274642154,1.0,0.5636993274642154
1.0,0.4874876623830816,1.0,0.4874876623830816
1.0,0.43748109083998693,1.0,0.43748109083998693
1.0,0.6504507556319803,1.0,0.6504507556319803
1.0,0.4340460970627308,1.0,0.4340460970627308
1.0,0.6398936258569627,1.0,0.6398936258569627
1.0,0.3566778329526794,1.0,0.3566778329526794
1.0,0.4489089284051102,1.0,0.4489089284051102
1.0,0.7204509051806944,1.0,0.7204509051806944
1.0,0.6070010357861282,1.0,0.6070010357861282
1.0,0.35378702569146314,1.0,0.35378702569146314
1.0,0.38579382990229705,1.0,0.38579382990229705
1.0,0.47979241404088335,1.0,0.47979241404088335
1.0,0.3574963201343375,1.0,0.3574963201343375
1.0,1.0,1.0,1.0
1.0,0.7770734472070395,1.0,0.7770734472070395
1.0,1.0,1.0,1.0
1.0,0.6738621102665819,1.0,0.6738621102665819
1.0,0.2949881582250343,1.0,0.2949881582250343
1.0,0.3633648450837449,1.0,0.3633648450837449
1.0,0.6673433591349838,1.0,0.6673433591349838
1.0,0.8566062664876444,1.0,0.8566062664876444
0.0,0.3636503856320443,0.0,0.3636503856320443
1.0,0.46622327149199033,1.0,0.46622327149199033
0.0,0.6103175898003901,0.0,0.6103175898003901
1.0,0.6634875147221317,1.0,0.6634875147221317
0.0,0.8621317145499319,0.0,0.8621317145499319
1.0,0.6560340898247354,1.0,0.6560340898247354
1.0,0.8330897976687119,1.0,0.8330897976687119
1.0,0.4543879239499409,1.0,0.4543879239499409
1.0,0.352980508333534,1.0,0.352980508333534
1.0,0.6641366847468313,1.0,0.6641366847468313
1.0,0.4747121132174321,1.0,0.4747121132174321
0.0,0.4366451874577955,0.0,0.4366451874577955
1.0,0.5637126553025755,1.0,0.5637126553025755
1.0,0.5297513387509274,1.0,0.5297513387509274
1.0,1.0,1.0,1.0
0.0,0.4627371429100404,0.0,0.4627371429100404
1.0,0.5913509673409623,1.0,0.5913509673409623
1.0,0.8982332737018447,1.0,0.8982332737018447
1.0,0.4286825128534868,1.0,0.4286825128534868
1.0,0.6413960686931741,1.0,0.6413960686931741
1.0,1.0,1.0,1.0
1.0,0.5568686136280887,1.0,0.5568686136280887
1.0,0.7357841391048032,1.0,0.7357841391048032
1.0,0.5199952027519947,1.0,0.5199952027519947
1.0,0.40319910342336374,1.0,0.40319910342336374
1.0,0.563563661270065,1.0,0.563563661270065
1.0,0.4904519005364308,1.0,0.4904519005364308
1.0,0.6670753518767549,1.0,0.6670753518767549
1.0,0.7628659482165794,1.0,0.7628659482165794
1.0,0.45124899593830925,1.0,0.45124899593830925
1.0,0.2949869305158761,1.0,0.2949869305158761
1.0,0.8847477422002846,1.0,0.8847477422002846
0.0,0.41758636982208674,0.0,0.41758636982208674
1.0,0.564904767317437,1.0,0.564904767317437
1.0,0.5720927010438832,1.0,0.5720927010438832
1.0,0.3607133536138185,1.0,0.3607133536138185
1.0,0.6423012408835507,1.0,0.6423012408835507
1.0,0.594635158076624,1.0,0.594635158076624
1.0,0.39108721064976143,1.0,0.39108721064976143
1.0,0.5075191971251938,1.0,0.5075191971251938
1.0,0.34419997543530567,1.0,0.34419997543530567
1.0,0.5570322680228705,1.0,0.5570322680228705
1.0,0.6543545863158442,1.0,0.6543545863158442
1.0,1.0,1.0,1.0
1.0,0.4895808730831776,1.0,0.4895808730831776
0.0,0.9440373648424532,0.0,0.9440373648424532
1.0,0.45756102315799463,1.0,0.45756102315799463
1.0,0.6476529648373288,1.0,0.6476529648373288
0.0,0.3004778878946729,0.0,0.3004778878946729
1.0,0.7287914021683729,1.0,0.7287914021683729
1.0,0.4304210465671692,1.0,0.4304210465671692
1.0,0.542937314695038,1.0,0.542937314695038
1.0,0.6759638380228279,1.0,0.6759638380228279
1.0,0.43466093952364737,1.0,0.43466093952364737
1.0,0.29488911499942094,1.0,0.29488911499942094
0.0,0.4178613721530294,0.0,0.4178613721530294
0.0,0.36568123029349353,0.0,0.36568123029349353
1.0,0.5854709947178828,1.0,0.5854709947178828
1.0,0.36463816098337154,1.0,0.36463816098337154
1.0,1.0,1.0,1.0
1.0,0.43425826338525786,1.0,0.43425826338525786
1.0,0.34221357530229685,1.0,0.34221357530229685
0.0,0.6062337954908443,0.0,0.6062337954908443
0.0,0.43347096207031144,0.0,0.43347096207031144
1.0,0.7353463075576214,1.0,0.7353463075576214
1.0,0.6615577388394607,1.0,0.6615577388394607
0.0,0.5638511840162657,0.0,0.5638511840162657
1.0,0.39837321464906184,1.0,0.39837321464906184
1.0,0.6809863685838277,1.0,0.6809863685838277
1.0,0.5296076129127747,1.0,0.5296076129127747
1.0,0.7259118905830835,1.0,0.7259118905830835
1.0,0.9136159548909386,1.0,0.9136159548909386
1.0,0.5428601231060832,1.0,0.5428601231060832
0.0,0.6119272490613261,0.0,0.6119272490613261
1.0,0.6381078153431987,1.0,0.6381078153431987
1.0,0.6558961227455802,1.0,0.6558961227455802
1.0,0.4518327375263268,1.0,0.4518327375263268
1.0,0.7321639608905302,1.0,0.7321639608905302
1.0,0.3446542357334631,1.0,0.3446542357334631
0.0,0.33952081199148093,0.0,0.33952081199148093
1.0,0.6587101688121539,1.0,0.6587101688121539
1.0,0.7321920308504186,1.0,0.7321920308504186
1.0,0.5214011637641591,1.0,0.5214011637641591
1.0,0.5808347594352555,1.0,0.5808347594352555
1.0,0.49060750254329943,1.0,0.49060750254329943
0.0,0.7272794334446848,0.0,0.7272794334446848
1.0,0.26880894445670467,1.0,0.26880894445670467
1.0,0.48440851515382727,1.0,0.48440851515382727
1.0,0.4150627251015123,1.0,0.4150627251015123
1.0,0.5360026307910846,1.0,0.5360026307910846
1.0,0.6432793582354386,1.0,0.6432793582354386
1.0,0.4410618621471215,1.0,0.4410618621471215
1.0,0.3501175995652368,1.0,0.3501175995652368
1.0,0.8071389091334127,1.0,0.8071389091334127
1.0,0.4287143443272111,1.0,0.4287143443272111
0.0,0.9767001035052236,0.0,0.9767001035052236
1.0,0.453872032161866,1.0,0.453872032161866
0.0,0.5883533386447084,0.0,0.5883533386447084
1.0,0.45460947301866256,1.0,0.45460947301866256
1.0,0.5635549476764956,1.0,0.5635549476764956
1.0,0.9210964411960498,1.0,0.9210964411960498
1.0,0.4936234855050964,1.0,0.4936234855050964
1.0,0.3648308977652098,1.0,0.3648308977652098
1.0,0.400816674555409,1.0,0.400816674555409
1.0,0.3390874168109184,1.0,0.3390874168109184
1.0,0.44107428904818224,1.0,0.44107428904818224
1.0,0.44777942026340367,1.0,0.44777942026340367
1.0,0.5916734143390165,1.0,0.5916734143390165
1.0,0.6663731888639821,1.0,0.6663731888639821
1.0,0.6852782031033653,1.0,0.6852782031033653
1.0,0.44045157264814216,1.0,0.44045157264814216
0.0,0.563417178125714,0.0,0.563417178125714
1.0,0.8814165464392922,1.0,0.8814165464392922
1.0,0.8598634940037849,1.0,0.8598634940037849
1.0,0.7273527059898699,1.0,0.7273527059898699
1.0,0.34473029114195597,1.0,0.34473029114195597
1.0,0.46639670337695005,1.0,0.46639670337695005
1.0,0.3172557563452005,1.0,0.3172557563452005
0.0,0.30541899711615905,0.0,0.30541899711615905
1.0,0.5584080730492254,1.0,0.5584080730492254
1.0,0.6851535396836235,1.0,0.6851535396836235
1.0,0.42874565572449563,1.0,0.42874565572449563
1.0,0.7253501133803433,1.0,0.7253501133803433
1.0,0.3393350248432896,1.0,0.3393350248432896
0.0,0.7322868782798682,0.0,0.7322868782798682
1.0,0.4337789413187737,1.0,0.4337789413187737
1.0,0.9246950238313065,1.0,0.9246950238313065
1.0,0.4795732737331574,1.0,0.4795732737331574
1.0,0.47962172087864097,1.0,0.47962172087864097
1.0,0.48915923253326016,1.0,0.48915923253326016
1.0,0.5584083725766189,1.0,0.5584083725766189
1.0,0.8858924281587585,1.0,0.8858924281587585
1.0,0.4794865193281673,1.0,0.4794865193281673
1.0,0.641432851973539,1.0,0.641432851973539
1.0,0.29501845682304917,1.0,0.29501845682304917
1.0,0.7017570612748047,1.0,0.7017570612748047
1.0,0.5493969555053168,1.0,0.5493969555053168
1.0,0.6522625788543586,1.0,0.6522625788543586
1.0,0.8908431232132461,1.0,0.8908431232132461
1.0,0.6797516724687845,1.0,0.6797516724687845
1.0,0.3874119716094059,1.0,0.3874119716094059
1.0,0.5495648493320306,1.0,0.5495648493320306
1.0,0.4290525471744017,1.0,0.4290525471744017
1.0,0.6695998457800512,1.0,0.6695998457800512
1.0,0.6561700962736254,1.0,0.6561700962736254
1.0,0.40505980965654476,1.0,0.40505980965654476
0.0,0.4539058294083307,0.0,0.4539058294083307
1.0,0.34430218732169743,1.0,0.34430218732169743
1.0,0.4906740257749904,1.0,0.4906740257749904
1.0,0.41158848340624704,1.0,0.41158848340624704
1.0,0.5805793052658625,1.0,0.5805793052658625
1.0,0.7392607008439018,1.0,0.7392607008439018
1.0,0.799555234237121,1.0,0.799555234237121
0.0,0.493567761108346,0.0,0.493567761108346
1.0,0.621410577883333,1.0,0.621410577883333
1.0,0.7286469718307496,1.0,0.7286469718307496
0.0,0.7392514951373306,0.0,0.7392514951373306
1.0,0.6469193879785795,1.0,0.6469193879785795
0.0,0.4728539027170333,0.0,0.4728539027170333
1.0,0.36490499710109775,1.0,0.36490499710109775
0.0,0.39280367301356045,0.0,0.39280367301356045
0.0,0.7995369186153285,0.0,0.7995369186153285
1.0,0.43077340855692103,1.0,0.43077340855692103
1.0,0.5422381562634733,1.0,0.5422381562634733
0.0,0.7381486045023822,0.0,0.7381486045023822
1.0,0.6756149224215799,1.0,0.6756149224215799
1.0,0.43781446095440313,1.0,0.43781446095440313
1.0,0.6808566193437668,1.0,0.6808566193437668
1.0,0.4598583603409404,1.0,0.4598583603409404
0.0,0.35772831013981676,0.0,0.35772831013981676
0.0,0.6251450014656659,0.0,0.6251450014656659
1.0,0.5688700227311791,1.0,0.5688700227311791
0.0,0.5495482483931182,0.0,0.5495482483931182
1.0,0.4646277005183941,1.0,0.4646277005183941
1.0,0.6244036537915822,1.0,0.6244036537915822
1.0,0.7317671832888863,1.0,0.7317671832888863
1.0,0.37868632444463446,1.0,0.37868632444463446
1.0,0.6916557239849883,1.0,0.6916557239849883
1.0,0.66637997618747,1.0,0.66637997618747
1.0,0.9514720138741187,1.0,0.9514720138741187
0.0,0.7299933112183778,0.0,0.7299933112183778
1.0,0.46436709167532975,1.0,0.46436709167532975
1.0,1.0,1.0,1.0
1.0,0.6382801213821514,1.0,0.6382801213821514
1.0,0.8065889011711991,1.0,0.8065889011711991
1.0,0.4895166271324229,1.0,0.4895166271324229
1.0,0.6635425327305873,1.0,0.6635425327305873
1.0,0.9729918227394856,1.0,0.9729918227394856
1.0,0.8401351115093803,1.0,0.8401351115093803
1.0,0.28634659827161735,1.0,0.28634659827161735
1.0,0.7390504969132907,1.0,0.7390504969132907
1.0,0.9123230689771926,1.0,0.9123230689771926
1.0,0.5418699878156461,1.0,0.5418699878156461
1.0,0.7141922659274446,1.0,0.7141922659274446
1.0,0.5109774488058567,1.0,0.5109774488058567
1.0,0.6384246575181698,1.0,0.6384246575181698
1.0,0.3299611955343199,1.0,0.3299611955343199
1.0,0.7168613456876269,1.0,0.7168613456876269
1.0,0.2861322700132075,1.0,0.2861322700132075
1.0,0.4720942820852829,1.0,0.4720942820852829
1.0,0.6049006752073359,1.0,0.6049006752073359
1.0,0.38746276145678726,1.0,0.38746276145678726
1.0,0.5655474403190018,1.0,0.5655474403190018
1.0,0.6283532290956608,1.0,0.6283532290956608
1.0,0.7009023009957596,1.0,0.7009023009957596
1.0,0.5111323731213595,1.0,0.5111323731213595
1.0,0.5111208947349855,1.0,0.5111208947349855
0.0,0.394858411732915,0.0,0.394858411732915
1.0,0.6105436305644361,1.0,0.6105436305644361
1.0,0.3393505410293686,1.0,0.3393505410293686
1.0,0.6637140559345749,1.0,0.6637140559345749
1.0,0.41568016308045636,1.0,0.41568016308045636
1.0,0.30445436814686655,1.0,0.30445436814686655
1.0,0.398698203408139,1.0,0.398698203408139
1.0,0.4661742765787949,1.0,0.4661742765787949
1.0,0.8087891053250451,1.0,0.8087891053250451
1.0,0.29454667422890235,1.0,0.29454667422890235
1.0,0.49820394703405224,1.0,0.49820394703405224
1.0,0.7498581770540644,1.0,0.7498581770540644
1.0,0.9212136797629855,1.0,0.9212136797629855
1.0,0.7252627898402979,1.0,0.7252627898402979
1.0,0.34221033690251745,1.0,0.34221033690251745
1.0,0.4402415854608344,1.0,0.4402415854608344
0.0,0.9293373654227554,0.0,0.9293373654227554
1.0,0.49797869554375124,1.0,0.49797869554375124
1.0,0.6589435746418091,1.0,0.6589435746418091
1.0,0.6589177502317174,1.0,0.6589177502317174
0.0,0.7428930189301176,0.0,0.7428930189301176
1.0,0.48708317596760464,1.0,0.48708317596760464
1.0,0.38545653837957916,1.0,0.38545653837957916
1.0,0.5524532622243896,1.0,0.5524532622243896
1.0,0.6123630324846652,1.0,0.6123630324846652
1.0,0.4412483562186923,1.0,0.4412483562186923
1.0,0.7498970780426544,1.0,0.7498970780426544
1.0,0.5172942107566358,1.0,0.5172942107566358
1.0,0.550358831442725,1.0,0.550358831442725
1.0,0.3042314715707969,1.0,0.3042314715707969
1.0,0.4254063025983589,1.0,0.4254063025983589
1.0,0.717456494589026,1.0,0.717456494589026
1.0,1.0,1.0,1.0
1.0,0.41843324942481835,1.0,0.41843324942481835
1.0,0.791237668493256,1.0,0.791237668493256
1.0,0.5228470153280063,1.0,0.5228470153280063
1.0,0.29450596446620236,1.0,0.29450596446620236
1.0,0.4996784003940633,1.0,0.4996784003940633
1.0,0.35630517171683174,1.0,0.35630517171683174
1.0,0.6922118202232361,1.0,0.6922118202232361
1.0,0.7499115944984124,1.0,0.7499115944984124
0.0,0.36476561570716176,0.0,0.36476561570716176
1.0,0.9578808249135742,1.0,0.9578808249135742
1.0,0.8350245172470323,1.0,0.8350245172470323
1.0,0.7831460162685104,1.0,0.7831460162685104
1.0,0.6566338791638356,1.0,0.6566338791638356
1.0,0.5414064630134758,1.0,0.5414064630134758
0.0,0.7880089616260102,0.0,0.7880089616260102
1.0,0.5439062885080215,1.0,0.5439062885080215
1.0,0.5490933040530539,1.0,0.5490933040530539
1.0,0.7210775193982408,1.0,0.7210775193982408
1.0,0.5490502968508324,1.0,0.5490502968508324
0.0,0.486153722851995,0.0,0.486153722851995
1.0,0.40157579844807717,1.0,0.40157579844807717
1.0,0.49009340321217065,1.0,0.49009340321217065
1.0,0.6566857599678368,1.0,0.6566857599678368
0.0,0.4779459948133211,0.0,0.4779459948133211
1.0,0.7923284841179788,1.0,0.7923284841179788
1.0,0.39823008484738653,1.0,0.39823008484738653
1.0,0.35300853013190014,1.0,0.35300853013190014
1.0,0.47756607325616324,1.0,0.47756607325616324
1.0,0.7177911828380038,1.0,0.7177911828380038
1.0,0.4987618475768503,1.0,0.4987618475768503
1.0,0.638236821485854,1.0,0.638236821485854
1.0,0.6056244434126612,1.0,0.6056244434126612
1.0,0.6837638699432634,1.0,0.6837638699432634
1.0,0.7089737251172641,1.0,0.7089737251172641
1.0,0.4846669502814288,1.0,0.4846669502814288
1.0,0.5487552482315046,1.0,0.5487552482315046
1.0,0.8710368126627417,1.0,0.8710368126627417
1.0,0.6166571782175205,1.0,0.6166571782175205
1.0,0.41798131537097094,1.0,0.41798131537097094
1.0,0.5747932737671917,1.0,0.5747932737671917
1.0,0.6863398671142755,1.0,0.6863398671142755
1.0,0.6101584926919015,1.0,0.6101584926919015
1.0,0.6082058239984307,1.0,0.6082058239984307
1.0,0.2927791684365589,1.0,0.2927791684365589
1.0,0.39290185062538774,1.0,0.39290185062538774
1.0,0.34765264286934405,1.0,0.34765264286934405
1.0,0.7966181112614427,1.0,0.7966181112614427
1.0,0.5326633217072577,1.0,0.5326633217072577
1.0,0.36763730852205184,1.0,0.36763730852205184
1.0,0.3873437131194,1.0,0.3873437131194
0.0,0.3448406769499933,0.0,0.3448406769499933
1.0,0.673885180305084,1.0,0.673885180305084
1.0,0.566695766318295,1.0,0.566695766318295
1.0,0.5986068891414922,1.0,0.5986068891414922
1.0,0.608239347385318,1.0,0.608239347385318
1.0,0.9708523029878529,1.0,0.9708523029878529
1.0,0.34218634275479964,1.0,0.34218634275479964
0.0,0.40081458571126155,0.0,0.40081458571126155
1.0,0.7197277061024268,1.0,0.7197277061024268
1.0,0.5802199069016871,1.0,0.5802199069016871
1.0,0.6073705538568286,1.0,0.6073705538568286
1.0,0.5220579913940758,1.0,0.5220579913940758
1.0,0.5745571293901579,1.0,0.5745571293901579
1.0,0.5418748485712102,1.0,0.5418748485712102
1.0,0.3966730516712503,1.0,0.3966730516712503
1.0,0.717791902021806,1.0,0.717791902021806
1.0,0.4156034415188895,1.0,0.4156034415188895
1.0,0.6582164959337384,1.0,0.6582164959337384
1.0,0.6865585908631717,1.0,0.6865585908631717
1.0,0.8138914678552345,1.0,0.8138914678552345
1.0,0.3717722068814158,1.0,0.3717722068814158
0.0,0.669087700275302,0.0,0.669087700275302
1.0,0.8068038040931986,1.0,0.8068038040931986
1.0,0.417935170068921,1.0,0.417935170068921
1.0,0.7327912745223415,1.0,0.7327912745223415
1.0,0.4368067849566226,1.0,0.4368067849566226
1.0,0.4954969933230578,1.0,0.4954969933230578
1.0,0.4506610167145114,1.0,0.4506610167145114
1.0,0.41802385630996003,1.0,0.41802385630996003
1.0,0.39316812555616276,1.0,0.39316812555616276
1.0,0.5663125287125619,1.0,0.5663125287125619
1.0,0.42801073258702904,1.0,0.42801073258702904
1.0,0.7212467271994454,1.0,0.7212467271994454
1.0,0.7829744643478657,1.0,0.7829744643478657
1.0,0.6307025871422673,1.0,0.6307025871422673
1.0,0.5684046029534273,1.0,0.5684046029534273
1.0,0.7407328697002165,1.0,0.7407328697002165
1.0,0.8967570731120504,1.0,0.8967570731120504
0.0,0.3352190409990242,0.0,0.3352190409990242
1.0,0.4051347611262554,1.0,0.4051347611262554
1.0,0.36763060348951193,1.0,0.36763060348951193
1.0,0.5949264287470817,1.0,0.5949264287470817
1.0,0.7648589050245345,1.0,0.7648589050245345
1.0,0.4943716534324505,1.0,0.4943716534324505
1.0,0.4540860358464074,1.0,0.4540860358464074
0.0,0.32057235715199517,0.0,0.32057235715199517
1.0,0.8649517929159346,1.0,0.8649517929159346
0.0,0.40508874667204287,0.0,0.40508874667204287
1.0,0.7201467673898649,1.0,0.7201467673898649
1.0,0.3646420128910508,1.0,0.3646420128910508
1.0,0.42905814034284007,1.0,0.42905814034284007
0.0,0.4184540269871871,0.0,0.4184540269871871
1.0,0.9209098908907607,1.0,0.9209098908907607
1.0,0.509957013107697,1.0,0.509957013107697
1.0,0.349554038412301,1.0,0.349554038412301
1.0,0.3799858809973122,1.0,0.3799858809973122
1.0,0.3799953230411566,1.0,0.3799953230411566
1.0,0.643264761860652,1.0,0.643264761860652
1.0,0.6057079668978835,1.0,0.6057079668978835
1.0,0.3420732180622832,1.0,0.3420732180622832
1.0,0.5911028588512874,1.0,0.5911028588512874
1.0,0.8173699983544318,1.0,0.8173699983544318
0.0,0.7655983378704514,0.0,0.7655983378704514
0.0,0.7200317696043921,0.0,0.7200317696043921
1.0,0.5637420621897381,1.0,0.5637420621897381
1.0,0.7171373457605709,1.0,0.7171373457605709
1.0,0.604897883109005,1.0,0.604897883109005
1.0,0.471917546856115,1.0,0.471917546856115
0.0,0.5984235009344563,0.0,0.5984235009344563
1.0,0.4063815947736358,1.0,0.4063815947736358
1.0,0.4572774973259903,1.0,0.4572774973259903
1.0,0.39652831709431846,1.0,0.39652831709431846
1.0,0.7166560172094951,1.0,0.7166560172094951
0.0,0.692145198968996,0.0,0.692145198968996
1.0,0.3446470091179995,1.0,0.3446470091179995
0.0,0.2857215109057971,0.0,0.2857215109057971
1.0,0.6097774524040408,1.0,0.6097774524040408
1.0,0.6457886543637715,1.0,0.6457886543637715
1.0,0.6621486773234095,1.0,0.6621486773234095
1.0,0.37156210479898266,1.0,0.37156210479898266
1.0,0.41390418646280136,1.0,0.41390418646280136
1.0,0.3420189278626712,1.0,0.3420189278626712
1.0,0.25343022037748375,1.0,0.25343022037748375
1.0,0.7316526043670022,1.0,0.7316526043670022
1.0,0.4254175454290655,1.0,0.4254175454290655
1.0,0.785150410462945,1.0,0.785150410462945
1.0,0.34459838123713593,1.0,0.34459838123713593
1.0,0.6619121045949696,1.0,0.6619121045949696
